,wall_time,name,step,value
15,1677503727.5943162,model/text_summary,0,0.0
16,1677503727.5984852,proxy_steps/text_summary,0,0.0
17,1677503727.6033237,load_proxy_data/text_summary,0,0.0
18,1677503727.6068826,gradient_method/text_summary,0,0.0
19,1677503727.6103718,clear_every_step/text_summary,0,0.0
20,1677503727.6137376,fname_start/text_summary,0,0.0
21,1677503727.6171496,device/text_summary,0,0.0
22,1677503727.620584,global_run_count/text_summary,0,0.0
23,1677503727.6240907,label_map/text_summary,0,0.0
24,1677503727.627475,rev_label_map/text_summary,0,0.0
25,1677503727.6309159,num_classes/text_summary,0,0.0
26,1677503741.8842719,proxy_step,1,0.0
27,1677503741.8843608,Loss/Train,1,1.2719379663467407
28,1677503741.8846772,Acc/Train,1,0.6790000200271606
29,1677503754.9893658,proxy_step,1,0.0
30,1677503754.989467,Loss/Val,1,0.265639066696167
31,1677503754.9896998,Acc/Val,1,0.9508000016212463
0,1677503756.8984313,experiment_name/text_summary,0,0.0
1,1677503756.8985488,ds_path/text_summary,0,0.0
2,1677503756.8985996,ds_name/text_summary,0,0.0
3,1677503756.898643,name_fn/text_summary,0,0.0
4,1677503756.8986783,image_size/text_summary,0,0.0
5,1677503756.8987124,batch_size/text_summary,0,0.0
6,1677503756.8987494,epoch_steps/text_summary,0,0.0
7,1677503756.8987832,enable_proxy_attention/text_summary,0,0.0
8,1677503756.8988185,change_subset_attention/text_summary,0,0.0
9,1677503756.8988523,num_gpu/text_summary,0,0.0
10,1677503756.8988855,num_cpu/text_summary,0,0.0
11,1677503756.8991356,transfer_imagenet/text_summary,0,0.0
12,1677503756.9026754,subset_images/text_summary,0,0.0
13,1677503756.9062066,proxy_threshold/text_summary,0,0.0
14,1677503756.909834,pixel_replacement_method/text_summary,0,0.0
15,1677503756.9137084,model/text_summary,0,0.0
16,1677503756.9179585,proxy_steps/text_summary,0,0.0
17,1677503756.9224253,load_proxy_data/text_summary,0,0.0
18,1677503756.9264789,gradient_method/text_summary,0,0.0
19,1677503756.9304438,clear_every_step/text_summary,0,0.0
20,1677503756.9346693,fname_start/text_summary,0,0.0
21,1677503756.9382267,device/text_summary,0,0.0
22,1677503756.9415545,global_run_count/text_summary,0,0.0
23,1677503756.944961,label_map/text_summary,0,0.0
24,1677503756.9482834,rev_label_map/text_summary,0,0.0
25,1677503756.951949,num_classes/text_summary,0,0.0
26,1677503770.9868045,proxy_step,1,0.0
27,1677503770.9868956,Loss/Train,1,1.2592856884002686
28,1677503770.9872048,Acc/Train,1,0.6881999969482422
29,1677503784.1874774,proxy_step,1,0.0
30,1677503784.187568,Loss/Val,1,0.1967749148607254
31,1677503784.1878557,Acc/Val,1,0.9678000211715698
32,1677503798.7260273,proxy_step,2,0.0
33,1677503798.7261312,Loss/Train,2,0.5582752227783203
34,1677503798.7263837,Acc/Train,2,0.847000002861023
35,1677503812.0629127,proxy_step,2,0.0
36,1677503812.063003,Loss/Val,2,0.13545648753643036
37,1677503812.0631793,Acc/Val,2,0.9775999784469604
0,1677503814.1565952,experiment_name/text_summary,0,0.0
1,1677503814.1566951,ds_path/text_summary,0,0.0
2,1677503814.1567395,ds_name/text_summary,0,0.0
3,1677503814.156782,name_fn/text_summary,0,0.0
4,1677503814.1568172,image_size/text_summary,0,0.0
5,1677503814.1568515,batch_size/text_summary,0,0.0
6,1677503814.1568873,epoch_steps/text_summary,0,0.0
7,1677503814.156921,enable_proxy_attention/text_summary,0,0.0
8,1677503814.1569571,change_subset_attention/text_summary,0,0.0
9,1677503814.1569905,num_gpu/text_summary,0,0.0
10,1677503814.1570234,num_cpu/text_summary,0,0.0
11,1677503814.1572688,transfer_imagenet/text_summary,0,0.0
12,1677503814.1609883,subset_images/text_summary,0,0.0
13,1677503814.1645608,proxy_threshold/text_summary,0,0.0
14,1677503814.1682436,pixel_replacement_method/text_summary,0,0.0
15,1677503814.1718988,model/text_summary,0,0.0
16,1677503814.1755297,proxy_steps/text_summary,0,0.0
17,1677503814.1796212,load_proxy_data/text_summary,0,0.0
18,1677503814.1830819,gradient_method/text_summary,0,0.0
19,1677503814.1864817,clear_every_step/text_summary,0,0.0
20,1677503814.1900125,fname_start/text_summary,0,0.0
21,1677503814.1935298,device/text_summary,0,0.0
22,1677503814.1971512,global_run_count/text_summary,0,0.0
23,1677503814.2006466,label_map/text_summary,0,0.0
24,1677503814.2041514,rev_label_map/text_summary,0,0.0
25,1677503814.2075093,num_classes/text_summary,0,0.0
26,1677503828.385947,proxy_step,1,0.0
27,1677503828.3860347,Loss/Train,1,1.2498676776885986
28,1677503828.3862193,Acc/Train,1,0.6868000030517578
29,1677503842.0644348,proxy_step,1,0.0
30,1677503842.0645294,Loss/Val,1,0.18508921563625336
31,1677503842.064673,Acc/Val,1,0.9642000198364258
32,1677503856.5673056,proxy_step,2,0.0
33,1677503856.5674021,Loss/Train,2,0.558468759059906
34,1677503856.5676286,Acc/Train,2,0.8447999954223633
35,1677503870.360141,proxy_step,2,0.0
36,1677503870.3602324,Loss/Val,2,0.11530538648366928
37,1677503870.3605893,Acc/Val,2,0.9872000217437744
0,1677503872.4040136,experiment_name/text_summary,0,0.0
1,1677503872.40412,ds_path/text_summary,0,0.0
2,1677503872.4041636,ds_name/text_summary,0,0.0
3,1677503872.4042194,name_fn/text_summary,0,0.0
4,1677503872.4042537,image_size/text_summary,0,0.0
5,1677503872.4042873,batch_size/text_summary,0,0.0
6,1677503872.4043224,epoch_steps/text_summary,0,0.0
7,1677503872.4043558,enable_proxy_attention/text_summary,0,0.0
8,1677503872.4043903,change_subset_attention/text_summary,0,0.0
9,1677503872.4044228,num_gpu/text_summary,0,0.0
10,1677503872.4044547,num_cpu/text_summary,0,0.0
11,1677503872.4047277,transfer_imagenet/text_summary,0,0.0
12,1677503872.4078436,subset_images/text_summary,0,0.0
13,1677503872.4104936,proxy_threshold/text_summary,0,0.0
14,1677503872.4136088,pixel_replacement_method/text_summary,0,0.0
15,1677503872.4164667,model/text_summary,0,0.0
16,1677503872.4198296,proxy_steps/text_summary,0,0.0
17,1677503872.423477,load_proxy_data/text_summary,0,0.0
18,1677503872.4264195,gradient_method/text_summary,0,0.0
19,1677503872.429371,clear_every_step/text_summary,0,0.0
20,1677503872.4328032,fname_start/text_summary,0,0.0
21,1677503872.4355056,device/text_summary,0,0.0
22,1677503872.4383218,global_run_count/text_summary,0,0.0
23,1677503872.4410582,label_map/text_summary,0,0.0
24,1677503872.443612,rev_label_map/text_summary,0,0.0
25,1677503872.4462883,num_classes/text_summary,0,0.0
26,1677503886.5335283,Number_Chosen,3,64.0
27,1677503887.8227286,original_images,3,0.0
28,1677503889.664545,converted_proxy,3,0.0
29,1677503892.3214474,proxy_step,3,1.0
30,1677503892.321529,Loss/Train,3,1.2953025102615356
31,1677503892.321871,Acc/Train,3,0.6729999780654907
32,1677503905.5910468,proxy_step,3,1.0
33,1677503905.5911522,Loss/Val,3,0.25364813208580017
34,1677503905.591449,Acc/Val,3,0.9524000287055969
0,1677503907.6035652,experiment_name/text_summary,0,0.0
1,1677503907.6036587,ds_path/text_summary,0,0.0
2,1677503907.6037014,ds_name/text_summary,0,0.0
3,1677503907.6037428,name_fn/text_summary,0,0.0
4,1677503907.603778,image_size/text_summary,0,0.0
5,1677503907.6038117,batch_size/text_summary,0,0.0
6,1677503907.6038473,epoch_steps/text_summary,0,0.0
7,1677503907.60388,enable_proxy_attention/text_summary,0,0.0
8,1677503907.603916,change_subset_attention/text_summary,0,0.0
9,1677503907.6039493,num_gpu/text_summary,0,0.0
10,1677503907.6039815,num_cpu/text_summary,0,0.0
11,1677503907.60416,transfer_imagenet/text_summary,0,0.0
12,1677503907.607116,subset_images/text_summary,0,0.0
13,1677503907.6102605,proxy_threshold/text_summary,0,0.0
14,1677503907.6133635,pixel_replacement_method/text_summary,0,0.0
15,1677503907.617385,model/text_summary,0,0.0
16,1677503907.621176,proxy_steps/text_summary,0,0.0
17,1677503907.6247857,load_proxy_data/text_summary,0,0.0
18,1677503907.627993,gradient_method/text_summary,0,0.0
19,1677503907.6312392,clear_every_step/text_summary,0,0.0
20,1677503907.6341755,fname_start/text_summary,0,0.0
21,1677503907.6372752,device/text_summary,0,0.0
22,1677503907.6402118,global_run_count/text_summary,0,0.0
23,1677503907.6433074,label_map/text_summary,0,0.0
24,1677503907.6462953,rev_label_map/text_summary,0,0.0
25,1677503907.649377,num_classes/text_summary,0,0.0
26,1677503922.0153656,proxy_step,4,0.0
27,1677503922.0154533,Loss/Train,4,1.2497446537017822
28,1677503922.0157301,Acc/Train,4,0.6945556402206421
29,1677503935.3565717,proxy_step,4,0.0
30,1677503935.3566563,Loss/Val,4,0.16639269888401031
31,1677503935.3569477,Acc/Val,4,0.9725780487060547
32,1677503950.0146549,proxy_step,5,0.0
33,1677503950.0147572,Loss/Train,5,0.551660418510437
34,1677503950.0150359,Acc/Train,5,0.8480784893035889
35,1677503963.2011476,proxy_step,5,0.0
36,1677503963.2012358,Loss/Val,5,0.14834128320217133
37,1677503963.2014287,Acc/Val,5,0.9811849594116211
0,1677503966.5148256,experiment_name/text_summary,0,0.0
1,1677503966.51493,ds_path/text_summary,0,0.0
2,1677503966.514973,ds_name/text_summary,0,0.0
3,1677503966.5150146,name_fn/text_summary,0,0.0
4,1677503966.51505,image_size/text_summary,0,0.0
5,1677503966.515084,batch_size/text_summary,0,0.0
6,1677503966.5151198,epoch_steps/text_summary,0,0.0
7,1677503966.5151532,enable_proxy_attention/text_summary,0,0.0
8,1677503966.5151887,change_subset_attention/text_summary,0,0.0
9,1677503966.5152223,num_gpu/text_summary,0,0.0
10,1677503966.5152552,num_cpu/text_summary,0,0.0
11,1677503966.5154817,transfer_imagenet/text_summary,0,0.0
12,1677503966.5196831,subset_images/text_summary,0,0.0
13,1677503966.5240304,proxy_threshold/text_summary,0,0.0
14,1677503966.528484,pixel_replacement_method/text_summary,0,0.0
15,1677503966.5328321,model/text_summary,0,0.0
16,1677503966.5371196,proxy_steps/text_summary,0,0.0
17,1677503966.5419228,load_proxy_data/text_summary,0,0.0
18,1677503966.5461402,gradient_method/text_summary,0,0.0
19,1677503966.5501654,clear_every_step/text_summary,0,0.0
20,1677503966.5541625,fname_start/text_summary,0,0.0
21,1677503966.558267,device/text_summary,0,0.0
22,1677503966.5623677,global_run_count/text_summary,0,0.0
23,1677503966.5663896,label_map/text_summary,0,0.0
24,1677503966.570386,rev_label_map/text_summary,0,0.0
25,1677503966.5745325,num_classes/text_summary,0,0.0
26,1677503980.6603088,proxy_step,1,0.0
27,1677503980.66044,Loss/Train,1,1.2525814771652222
28,1677503980.660724,Acc/Train,1,0.6848000288009644
29,1677503994.1287837,proxy_step,1,0.0
30,1677503994.1288824,Loss/Val,1,0.22918574512004852
31,1677503994.1291006,Acc/Val,1,0.9539999961853027
0,1677503996.253738,experiment_name/text_summary,0,0.0
1,1677503996.2538416,ds_path/text_summary,0,0.0
2,1677503996.253884,ds_name/text_summary,0,0.0
3,1677503996.253925,name_fn/text_summary,0,0.0
4,1677503996.2539597,image_size/text_summary,0,0.0
5,1677503996.2539933,batch_size/text_summary,0,0.0
6,1677503996.2540286,epoch_steps/text_summary,0,0.0
7,1677503996.254061,enable_proxy_attention/text_summary,0,0.0
8,1677503996.2540953,change_subset_attention/text_summary,0,0.0
9,1677503996.2541285,num_gpu/text_summary,0,0.0
10,1677503996.2541604,num_cpu/text_summary,0,0.0
11,1677503996.2544026,transfer_imagenet/text_summary,0,0.0
12,1677503996.2591136,subset_images/text_summary,0,0.0
13,1677503996.2642498,proxy_threshold/text_summary,0,0.0
14,1677503996.2688937,pixel_replacement_method/text_summary,0,0.0
15,1677503996.2733378,model/text_summary,0,0.0
16,1677503996.27773,proxy_steps/text_summary,0,0.0
17,1677503996.2822816,load_proxy_data/text_summary,0,0.0
18,1677503996.2863693,gradient_method/text_summary,0,0.0
19,1677503996.290601,clear_every_step/text_summary,0,0.0
20,1677503996.2949831,fname_start/text_summary,0,0.0
21,1677503996.2990246,device/text_summary,0,0.0
22,1677503996.3032544,global_run_count/text_summary,0,0.0
23,1677503996.3074667,label_map/text_summary,0,0.0
24,1677503996.3118582,rev_label_map/text_summary,0,0.0
25,1677503996.316429,num_classes/text_summary,0,0.0
26,1677504010.8829393,proxy_step,1,0.0
27,1677504010.8830278,Loss/Train,1,1.2239127159118652
28,1677504010.8832684,Acc/Train,1,0.6883999705314636
29,1677504024.127254,proxy_step,1,0.0
30,1677504024.1273456,Loss/Val,1,0.19648130238056183
31,1677504024.1276186,Acc/Val,1,0.9574000239372253
32,1677504038.938133,proxy_step,2,0.0
33,1677504038.938221,Loss/Train,2,0.5503894090652466
34,1677504038.9385092,Acc/Train,2,0.8507999777793884
35,1677504052.1357698,proxy_step,2,0.0
36,1677504052.1358654,Loss/Val,2,0.14460568130016327
37,1677504052.136348,Acc/Val,2,0.9696000218391418
0,1677504054.1173196,experiment_name/text_summary,0,0.0
1,1677504054.1174204,ds_path/text_summary,0,0.0
2,1677504054.1174645,ds_name/text_summary,0,0.0
3,1677504054.117506,name_fn/text_summary,0,0.0
4,1677504054.117541,image_size/text_summary,0,0.0
5,1677504054.117575,batch_size/text_summary,0,0.0
6,1677504054.11761,epoch_steps/text_summary,0,0.0
7,1677504054.117643,enable_proxy_attention/text_summary,0,0.0
8,1677504054.1176786,change_subset_attention/text_summary,0,0.0
9,1677504054.1177113,num_gpu/text_summary,0,0.0
10,1677504054.117744,num_cpu/text_summary,0,0.0
11,1677504054.1179678,transfer_imagenet/text_summary,0,0.0
12,1677504054.1223042,subset_images/text_summary,0,0.0
13,1677504054.1264722,proxy_threshold/text_summary,0,0.0
14,1677504054.1305134,pixel_replacement_method/text_summary,0,0.0
15,1677504054.134458,model/text_summary,0,0.0
16,1677504054.1384025,proxy_steps/text_summary,0,0.0
17,1677504054.1429667,load_proxy_data/text_summary,0,0.0
18,1677504054.146988,gradient_method/text_summary,0,0.0
19,1677504054.151086,clear_every_step/text_summary,0,0.0
20,1677504054.1551988,fname_start/text_summary,0,0.0
21,1677504054.1593664,device/text_summary,0,0.0
22,1677504054.163477,global_run_count/text_summary,0,0.0
23,1677504054.167423,label_map/text_summary,0,0.0
24,1677504054.171284,rev_label_map/text_summary,0,0.0
25,1677504054.1750252,num_classes/text_summary,0,0.0
26,1677504068.2256181,proxy_step,1,0.0
27,1677504068.2257075,Loss/Train,1,1.2532999515533447
28,1677504068.225965,Acc/Train,1,0.6866000294685364
29,1677504081.4016876,proxy_step,1,0.0
30,1677504081.4017813,Loss/Val,1,0.15686900913715363
31,1677504081.4020412,Acc/Val,1,0.9728000164031982
32,1677504096.2390127,proxy_step,2,0.0
33,1677504096.239107,Loss/Train,2,0.5566282272338867
34,1677504096.2393186,Acc/Train,2,0.8489999771118164
35,1677504109.4176743,proxy_step,2,0.0
36,1677504109.4177709,Loss/Val,2,0.1117531880736351
37,1677504109.417981,Acc/Val,2,0.9825999736785889
0,1677504112.450902,experiment_name/text_summary,0,0.0
1,1677504112.4509907,ds_path/text_summary,0,0.0
2,1677504112.4510312,ds_name/text_summary,0,0.0
3,1677504112.4510715,name_fn/text_summary,0,0.0
4,1677504112.451105,image_size/text_summary,0,0.0
5,1677504112.4511375,batch_size/text_summary,0,0.0
6,1677504112.451172,epoch_steps/text_summary,0,0.0
7,1677504112.451204,enable_proxy_attention/text_summary,0,0.0
8,1677504112.4512389,change_subset_attention/text_summary,0,0.0
9,1677504112.451271,num_gpu/text_summary,0,0.0
10,1677504112.4513023,num_cpu/text_summary,0,0.0
11,1677504112.451522,transfer_imagenet/text_summary,0,0.0
12,1677504112.454753,subset_images/text_summary,0,0.0
13,1677504112.458205,proxy_threshold/text_summary,0,0.0
14,1677504112.461733,pixel_replacement_method/text_summary,0,0.0
15,1677504112.4649937,model/text_summary,0,0.0
16,1677504112.468105,proxy_steps/text_summary,0,0.0
17,1677504112.47231,load_proxy_data/text_summary,0,0.0
18,1677504112.4754999,gradient_method/text_summary,0,0.0
19,1677504112.478824,clear_every_step/text_summary,0,0.0
20,1677504112.4824653,fname_start/text_summary,0,0.0
21,1677504112.485698,device/text_summary,0,0.0
22,1677504112.4888804,global_run_count/text_summary,0,0.0
23,1677504112.4921591,label_map/text_summary,0,0.0
24,1677504112.495216,rev_label_map/text_summary,0,0.0
25,1677504112.4981263,num_classes/text_summary,0,0.0
26,1677504126.5644057,Number_Chosen,3,64.0
27,1677504127.9469123,original_images,3,0.0
28,1677504129.8143673,converted_proxy,3,0.0
29,1677504132.5520747,proxy_step,3,1.0
30,1677504132.5521598,Loss/Train,3,1.2573775053024292
31,1677504132.5526109,Acc/Train,3,0.6815999746322632
32,1677504145.4865127,proxy_step,3,1.0
33,1677504145.4866185,Loss/Val,3,0.19095994532108307
34,1677504145.486882,Acc/Val,3,0.9670000076293945
0,1677504148.8115485,experiment_name/text_summary,0,0.0
1,1677504148.8117046,ds_path/text_summary,0,0.0
2,1677504148.8117626,ds_name/text_summary,0,0.0
3,1677504148.8118255,name_fn/text_summary,0,0.0
4,1677504148.8118608,image_size/text_summary,0,0.0
5,1677504148.8119082,batch_size/text_summary,0,0.0
6,1677504148.811944,epoch_steps/text_summary,0,0.0
7,1677504148.811977,enable_proxy_attention/text_summary,0,0.0
8,1677504148.8120122,change_subset_attention/text_summary,0,0.0
9,1677504148.8120449,num_gpu/text_summary,0,0.0
10,1677504148.8120763,num_cpu/text_summary,0,0.0
11,1677504148.8123724,transfer_imagenet/text_summary,0,0.0
12,1677504148.815263,subset_images/text_summary,0,0.0
13,1677504148.8181245,proxy_threshold/text_summary,0,0.0
14,1677504148.821485,pixel_replacement_method/text_summary,0,0.0
15,1677504148.8245811,model/text_summary,0,0.0
16,1677504148.8278046,proxy_steps/text_summary,0,0.0
17,1677504148.8315706,load_proxy_data/text_summary,0,0.0
18,1677504148.8346453,gradient_method/text_summary,0,0.0
19,1677504148.838014,clear_every_step/text_summary,0,0.0
20,1677504148.8411613,fname_start/text_summary,0,0.0
21,1677504148.844286,device/text_summary,0,0.0
22,1677504148.8473465,global_run_count/text_summary,0,0.0
23,1677504148.8506215,label_map/text_summary,0,0.0
24,1677504148.8537986,rev_label_map/text_summary,0,0.0
25,1677504148.856931,num_classes/text_summary,0,0.0
26,1677504162.9523985,proxy_step,4,0.0
27,1677504162.9524972,Loss/Train,4,1.2340452671051025
28,1677504162.9527338,Acc/Train,4,0.692799985408783
29,1677504176.0606287,proxy_step,4,0.0
30,1677504176.060719,Loss/Val,4,0.24163638055324554
31,1677504176.060897,Acc/Val,4,0.9625999927520752
32,1677504190.9632843,proxy_step,5,0.0
33,1677504190.9633741,Loss/Train,5,0.5420564413070679
34,1677504190.963707,Acc/Train,5,0.8479999899864197
35,1677504204.099461,proxy_step,5,0.0
36,1677504204.0995562,Loss/Val,5,0.1529531478881836
37,1677504204.099859,Acc/Val,5,0.9682000279426575
0,1677504206.9123123,experiment_name/text_summary,0,0.0
1,1677504206.9124124,ds_path/text_summary,0,0.0
2,1677504206.9124544,ds_name/text_summary,0,0.0
3,1677504206.9125185,name_fn/text_summary,0,0.0
4,1677504206.9125552,image_size/text_summary,0,0.0
5,1677504206.9125884,batch_size/text_summary,0,0.0
6,1677504206.9126227,epoch_steps/text_summary,0,0.0
7,1677504206.9126549,enable_proxy_attention/text_summary,0,0.0
8,1677504206.912688,change_subset_attention/text_summary,0,0.0
9,1677504206.9127204,num_gpu/text_summary,0,0.0
10,1677504206.9127517,num_cpu/text_summary,0,0.0
11,1677504206.9129999,transfer_imagenet/text_summary,0,0.0
12,1677504206.9170725,subset_images/text_summary,0,0.0
13,1677504206.921167,proxy_threshold/text_summary,0,0.0
14,1677504206.9252224,pixel_replacement_method/text_summary,0,0.0
15,1677504206.9289782,model/text_summary,0,0.0
16,1677504206.9329917,proxy_steps/text_summary,0,0.0
17,1677504206.937089,load_proxy_data/text_summary,0,0.0
18,1677504206.9408133,gradient_method/text_summary,0,0.0
19,1677504206.9444628,clear_every_step/text_summary,0,0.0
20,1677504206.9488232,fname_start/text_summary,0,0.0
21,1677504206.9530256,device/text_summary,0,0.0
22,1677504206.9571993,global_run_count/text_summary,0,0.0
23,1677504206.9610987,label_map/text_summary,0,0.0
24,1677504206.9650111,rev_label_map/text_summary,0,0.0
25,1677504206.9687934,num_classes/text_summary,0,0.0
26,1677504221.007873,proxy_step,1,0.0
27,1677504221.0079641,Loss/Train,1,1.2681896686553955
28,1677504221.0081372,Acc/Train,1,0.6743999719619751
29,1677504234.2216966,proxy_step,1,0.0
30,1677504234.221791,Loss/Val,1,0.17863455414772034
31,1677504234.2221205,Acc/Val,1,0.972599983215332
32,1677504249.0440774,proxy_step,2,0.0
33,1677504249.0441728,Loss/Train,2,0.5886106491088867
34,1677504249.0444648,Acc/Train,2,0.8379999995231628
35,1677504262.2070305,proxy_step,2,0.0
36,1677504262.207274,Loss/Val,2,0.120060995221138
37,1677504262.2079947,Acc/Val,2,0.9661999940872192
0,1677504265.028639,experiment_name/text_summary,0,0.0
1,1677504265.0287445,ds_path/text_summary,0,0.0
2,1677504265.0288048,ds_name/text_summary,0,0.0
3,1677504265.0288494,name_fn/text_summary,0,0.0
4,1677504265.0288854,image_size/text_summary,0,0.0
5,1677504265.0289192,batch_size/text_summary,0,0.0
6,1677504265.028955,epoch_steps/text_summary,0,0.0
7,1677504265.0289874,enable_proxy_attention/text_summary,0,0.0
8,1677504265.0290217,change_subset_attention/text_summary,0,0.0
9,1677504265.0290542,num_gpu/text_summary,0,0.0
10,1677504265.029086,num_cpu/text_summary,0,0.0
11,1677504265.0293229,transfer_imagenet/text_summary,0,0.0
12,1677504265.0325267,subset_images/text_summary,0,0.0
13,1677504265.035472,proxy_threshold/text_summary,0,0.0
14,1677504265.0383644,pixel_replacement_method/text_summary,0,0.0
15,1677504265.0413363,model/text_summary,0,0.0
16,1677504265.0443242,proxy_steps/text_summary,0,0.0
17,1677504265.0477362,load_proxy_data/text_summary,0,0.0
18,1677504265.050703,gradient_method/text_summary,0,0.0
19,1677504265.053596,clear_every_step/text_summary,0,0.0
20,1677504265.0564566,fname_start/text_summary,0,0.0
21,1677504265.059624,device/text_summary,0,0.0
22,1677504265.0626228,global_run_count/text_summary,0,0.0
23,1677504265.0656426,label_map/text_summary,0,0.0
24,1677504265.0687368,rev_label_map/text_summary,0,0.0
25,1677504265.0717478,num_classes/text_summary,0,0.0
26,1677504279.4858572,Number_Chosen,3,64.0
27,1677504280.9973814,original_images,3,0.0
28,1677504282.872679,converted_proxy,3,0.0
29,1677504285.7421973,proxy_step,3,1.0
30,1677504285.7422745,Loss/Train,3,1.3017842769622803
31,1677504285.7424307,Acc/Train,3,0.6728000044822693
32,1677504298.680942,proxy_step,3,1.0
33,1677504298.681028,Loss/Val,3,0.1746218502521515
34,1677504298.6813369,Acc/Val,3,0.9697999954223633
0,1677504301.9957755,experiment_name/text_summary,0,0.0
1,1677504301.9959705,ds_path/text_summary,0,0.0
2,1677504301.9961276,ds_name/text_summary,0,0.0
3,1677504301.996212,name_fn/text_summary,0,0.0
4,1677504301.9962883,image_size/text_summary,0,0.0
5,1677504301.9963443,batch_size/text_summary,0,0.0
6,1677504301.9964023,epoch_steps/text_summary,0,0.0
7,1677504301.996475,enable_proxy_attention/text_summary,0,0.0
8,1677504301.9965243,change_subset_attention/text_summary,0,0.0
9,1677504301.996559,num_gpu/text_summary,0,0.0
10,1677504301.9966302,num_cpu/text_summary,0,0.0
11,1677504301.9969802,transfer_imagenet/text_summary,0,0.0
12,1677504302.0007885,subset_images/text_summary,0,0.0
13,1677504302.0048387,proxy_threshold/text_summary,0,0.0
14,1677504302.008397,pixel_replacement_method/text_summary,0,0.0
15,1677504302.0123959,model/text_summary,0,0.0
16,1677504302.016431,proxy_steps/text_summary,0,0.0
17,1677504302.0225973,load_proxy_data/text_summary,0,0.0
18,1677504302.0269575,gradient_method/text_summary,0,0.0
19,1677504302.0306013,clear_every_step/text_summary,0,0.0
20,1677504302.0343173,fname_start/text_summary,0,0.0
21,1677504302.0378854,device/text_summary,0,0.0
22,1677504302.0406818,global_run_count/text_summary,0,0.0
23,1677504302.0436363,label_map/text_summary,0,0.0
24,1677504302.0464067,rev_label_map/text_summary,0,0.0
25,1677504302.0500257,num_classes/text_summary,0,0.0
26,1677504315.982757,proxy_step,4,0.0
27,1677504315.9828436,Loss/Train,4,1.2248241901397705
28,1677504315.9830835,Acc/Train,4,0.692799985408783
29,1677504329.2782078,proxy_step,4,0.0
30,1677504329.2782953,Loss/Val,4,0.2045387625694275
31,1677504329.278545,Acc/Val,4,0.9610000252723694
32,1677504343.9816985,proxy_step,5,0.0
33,1677504343.9817896,Loss/Train,5,0.5780835151672363
34,1677504343.9820342,Acc/Train,5,0.8414000272750854
35,1677504357.0355291,proxy_step,5,0.0
36,1677504357.035623,Loss/Val,5,0.11252891272306442
37,1677504357.0359137,Acc/Val,5,0.972599983215332
0,1677504359.965295,experiment_name/text_summary,0,0.0
1,1677504359.965399,ds_path/text_summary,0,0.0
2,1677504359.9654427,ds_name/text_summary,0,0.0
3,1677504359.965485,name_fn/text_summary,0,0.0
4,1677504359.9655206,image_size/text_summary,0,0.0
5,1677504359.965555,batch_size/text_summary,0,0.0
6,1677504359.9655907,epoch_steps/text_summary,0,0.0
7,1677504359.9656239,enable_proxy_attention/text_summary,0,0.0
8,1677504359.9656599,change_subset_attention/text_summary,0,0.0
9,1677504359.9656935,num_gpu/text_summary,0,0.0
10,1677504359.9657261,num_cpu/text_summary,0,0.0
11,1677504359.9659555,transfer_imagenet/text_summary,0,0.0
12,1677504359.9699862,subset_images/text_summary,0,0.0
13,1677504359.9737506,proxy_threshold/text_summary,0,0.0
14,1677504359.9773443,pixel_replacement_method/text_summary,0,0.0
15,1677504359.9809165,model/text_summary,0,0.0
16,1677504359.984831,proxy_steps/text_summary,0,0.0
17,1677504359.989143,load_proxy_data/text_summary,0,0.0
18,1677504359.9928658,gradient_method/text_summary,0,0.0
19,1677504359.9960136,clear_every_step/text_summary,0,0.0
20,1677504359.9992635,fname_start/text_summary,0,0.0
21,1677504360.002793,device/text_summary,0,0.0
22,1677504360.0065916,global_run_count/text_summary,0,0.0
23,1677504360.012436,label_map/text_summary,0,0.0
24,1677504360.0168421,rev_label_map/text_summary,0,0.0
25,1677504360.0215123,num_classes/text_summary,0,0.0
26,1677504374.0650964,proxy_step,1,0.0
27,1677504374.0651987,Loss/Train,1,1.2489302158355713
28,1677504374.065523,Acc/Train,1,0.6895999908447266
29,1677504387.2385137,proxy_step,1,0.0
30,1677504387.2386014,Loss/Val,1,0.20380523800849915
31,1677504387.238913,Acc/Val,1,0.9729999899864197
32,1677504401.8234277,proxy_step,2,0.0
33,1677504401.823518,Loss/Train,2,0.5698227286338806
34,1677504401.823787,Acc/Train,2,0.8385999798774719
35,1677504415.062673,proxy_step,2,0.0
36,1677504415.0627615,Loss/Val,2,0.0922001376748085
37,1677504415.0630157,Acc/Val,2,0.9891999959945679
0,1677504416.965539,experiment_name/text_summary,0,0.0
1,1677504416.9656677,ds_path/text_summary,0,0.0
2,1677504416.965757,ds_name/text_summary,0,0.0
3,1677504416.9658458,name_fn/text_summary,0,0.0
4,1677504416.965882,image_size/text_summary,0,0.0
5,1677504416.9659162,batch_size/text_summary,0,0.0
6,1677504416.9660418,epoch_steps/text_summary,0,0.0
7,1677504416.9660923,enable_proxy_attention/text_summary,0,0.0
8,1677504416.9661841,change_subset_attention/text_summary,0,0.0
9,1677504416.9662175,num_gpu/text_summary,0,0.0
10,1677504416.9663398,num_cpu/text_summary,0,0.0
11,1677504416.9667308,transfer_imagenet/text_summary,0,0.0
12,1677504416.9702728,subset_images/text_summary,0,0.0
13,1677504416.9736807,proxy_threshold/text_summary,0,0.0
